1,Fred had a red rubber ball. He kickedthe ball. It flew through the air. Hepicked it up. He threw it against a wall.The ball came back to Fred. He kicked itwith his foot again. The ball flew overthe wall. He picked it up again. Hebounced it on the street. The ballbounced up and down. Then it stoppedbouncing up and down. It didn't move.Fred's dog barked at the ball. Fredkicked the ball. His dog ran after theball.
2,"Bobby woke up because he heard adog. He heard a dog barking outside hiswindow. Bobby woke up when he heardthe dog barking. Bobby got out of bed.He got out of bed and walked to thewindow. He looked out the window. Hesaw a big brown dog. It was barkingvery loud. Bobby opened his window.He looked at the barking dog. ""Why areyou barking so loud?"" he asked the dog.The dog looked at Bobby. Then itstopped barking."
3,"Nancy wants to live a long time. Shewants to live for one hundred years. Sheis five years old now. She wants to live95 more years. Then she will be 100.Her father is 30 years old. He wants tolive a long time, too. He wants to live forone hundred years. He wants to live for70 more years. ""Daddy, we will grow oldtogether, okay?"" Nancy said to herfather. ""Yes, honey, we will grow oldtogether,"" he said to Nancy. Then Nancysmiled. She gave her daddy a big hug."
4,"Johnny jumped over the dog. The dogwas lying on the ground. Johnny jumpedover it. The dog saw Johnny jump overit. The dog got up. The dog got up andbarked at Johnny. Johnny laughed. Helaughed while the dog barked. Johnnyran over to the fence. The dog chasedhim to the fence. Johnny jumped overthe fence. He turned around and lookedat the dog. The dog stopped at thefence. The dog could not jump over thefence. Johnny said, ""Jump, jump!"" Thedog barked, but did not jump."
5,"Mary ate a blueberry. She lovedblueberries. Then she ate a blackberry.She loved blackberries. Then she ate astrawberry. She loved strawberries.Mary was confused. A blueberry is blue,so you call it a blueberry. A blackberry isblack, so you call it a blackberry. Astrawberry is red. So, why don't you callit a redberry? Mary asked her mom. Hermom didn't know. She asked her dad.Her dad didn't know. She asked her littlebrother. ""Because a red berry is acherry!"" her brother said."
6,Louis got a new book. The book wasabout animals. Louis loved animals. Thebook had lots of pictures. It had picturesof dogs and cats. It had pictures of cowsand pigs. It had pictures of chickens andrabbits. It had pictures of squirrels andbirds. Louis looked at the pictures on thefirst page. Then he turned the page. Helooked at the pictures on the secondpage. Then he turned the page again.The book had 30 pages in it. Louislooked at all the pictures on all thepages.
7,"Charles found a glass bottle. He foundthe glass bottle in his back yard. It was apretty glass bottle. It was dark green. Helooked inside the dark green bottle. Hecouldn't see anything. He shook thebottle. Something came out of the bottle.It landed on the ground. It was a bug.Charles picked up the bug. He looked atit. The bug looked at Charles. Charlesput the bottle back on the ground. Heput the bug on the ground, next to thebottle. The bug crawled back into thebottle."
8,The baby birds sat in the nest. Therewere two baby birds. They were in thenest. The nest was in the tree. The babybirds were waiting for mama bird. Theywere hungry. When would mama bird beback? Then they saw mama bird. Shelanded on the nest. She had two wormsin her mouth. She gave one worm toeach baby bird. The worms weredelicious. The baby birds ate the wormsvery fast. Then they opened theirmouths. They wanted another worm.Mama bird flew away. She went to getmore worms.
9,"Brenda sang a song. She sang the songwhile she walked to school. The nameof the song was ""Row, Row, Row YourBoat."" Brenda liked to sing this song. Itwas her favorite song to sing. She sangit every day while she walked to school.Sometimes she sang it with her bestfriend. Sometimes her best friendwalked to school with Brenda. Then theyboth sang the song together. Brendaliked the song because it was easy toremember the words. ""Row, row, rowyour boat"" are easy words to remember."
10,"Maria was learning to add numbers. Sheliked to add numbers. It was easy to addnumbers. She could add one and one.She knew that one and one are two.She knew that two and two are four.She knew that three and three are six.But that was it. She didn't know whatfour and four are. She asked her mom.Her mom told her that four and four areeight. ""Oh, now I know,"" Maria said. ""Iam four years old now. In four moreyears, I will be eight."" Maria was a fastlearner. She wasn't a slow learner."
11,Elizabeth washes her hands every day.She likes to wash her hands. Shewashes her hands with soap and water.She uses soap and water to wash herhands. She uses warm water and soap.She washes her hands for 30 seconds.After 30 seconds she stops washing herhands. She turns off the water. Shedries her hands on a clean towel. Everyfew hours she turns on the water andwashes her hands. Elizabeth has veryclean hands. She does not have manygerms on her hands. Germs cannot liveon her clean hands.
12,Daniel wanted to visit a farm. He askedhis parents to take him to a farm. Histeacher told him about the animals on afarm. There are lots of animals on afarm. Daniel wanted to see the animals.He wanted to see the cows. He wantedto see the chickens. He wanted to seethe pigs. He wanted to pet the animals.He wanted to feed the animals. Heloved animals. He wanted to live on afarm. He wanted to live with cows andchickens and pigs. They would be hisfriends. He didn't have any friends inschool.
13,"Barbara likes funny stories. She likes tohear funny stories. She likes to tell funnystories. She told her mom a funny story.When she finished, she waited for hermom to laugh. ""Mom, why aren't youlaughing? That was a funny story,""Barbara said. ""Oh, I'm sorry,"" her momsaid. ""Sometimes you think something isfunny, but someone else thinks it isn'tfunny."" So, Barbara's mom did not laughat Barbara's story. Barbara told thesame story to her younger sister. Heryounger sister laughed at the story."
14,"""Can I ride my horse, Mommy?"" Saraasked her mom. Sara loved to ride herhorse. She rode her horse almost everySaturday. ""Okay, honey, get ready togo,"" her mom said. Sara was happy.She went into her bedroom. She put herpink socks on. She put her pinksneakers on. She grabbed her pink hat.She went to the front door. ""I'm going towait in the car,"" she told her mom.""Okay, I'll be there in a minute,"" hermom said. Sara opened the car door.She sat down in the front seat. She puton her hat. She was excited."
15,Bruce picked up the cat. The catmeowed. The cat didn't like mostpeople. The cat liked to be alone. It likedto sleep on the sofa. It liked to sleep inthe fruit bowl. It liked to sleep on top ofthe TV. It liked to chase bugs in the frontyard. It liked to chase lizards in the backyard. It liked to chase flies in the kitchen.Bruce put the cat on the floor. Herubbed the cat's stomach. The cat likedthat. The cat licked his hand. Brucerubbed the cat's stomach some more.The cat meowed. The cat was happy.
16,Margaret was a small girl. She was alittle girl. All her friends were taller thanher. She was shorter than all herfriends. She wanted to be tall. Her momtold her not to worry. One day Margaretwould be tall. One day she would betaller than her friends. One day all herfriends would be shorter than her. Shewas happy to hear that. She only hadone question for her mom. When wouldshe be taller than her friends? Would itbe next year? She hoped it would benext year. She was tired of being theshortest girl.
17,Sharon jumped into the water at theswimming pool. She held her nose. Shewent under the water. Then she cameback up. She swam to the ladder in thepool. She climbed out of the pool. Shestood at the edge of the pool. She heldher nose. She jumped in again. Sharonliked to jump into the pool. The water feltgood. It was a hot day. The water wascool. The water felt so good. Sharon'smother had brought her to the pool. Hermother was sitting in a chair. She waswatching Sharon. She wanted Sharon tohave fun.
18,"Lulu's mom gave Lulu a pencil. It was ayellow pencil. It was a number twopencil. It had a pink eraser. The eraserwas small and round and pink. Lulu'smom gave Lulu a piece of paper. It wasa white piece of paper. There were bluelines on the white paper. Lulu wrote aletter to her grandma. Her letter said,""Dear Grandma, Hello, I love you."" Lulutold her mom she was done. Her momlooked at the letter. ""This is a shortletter,"" her mom said. Lulu said, ""Yes,Mom, it is a short letter. It is short butsweet."""
19,"Larry has the flu. His nose is running.He coughs a lot. He sneezes a lot.When he coughs, he covers his mouth.When he sneezes, he covers his mouth.When his nose is running, he wipes hisnose with a tissue. Larry's mother istaking care of him. She makes hot soupfor him. She gives him fresh orangejuice. She makes him comfortable in hisbed. She turns on the TV so he canwatch TV in his bed. She turns out thelight so he can sleep in his bed. Shegives him medicine so he will get better.Larry will get better soon."
20,Mark bought a new car last week. He ishappy with his new car. He got a gooddeal on his new car. It was on sale. Hisnew car is green. The four tires areblack. His new car has four doors. It hasone trunk. The spare tire is in the trunk.All new cars have a spare tire. His newcar has one hood. The engine is underthe hood. All new cars have an engine.His new car has two big seats. One seatis in the front. One seat is in the back.Mark sits in the front seat when hedrives his new car. He always buckleshis seat belt.
21,"Dora wanted to buy a card for hermother. Her mother's birthday was nextweek. Dora loved her mom. She wantedto get a nice birthday card. She wanteda card that was pretty. She wanted acard that said the right thing. What wasthe right thing? The card must say, ""Ilove you, Mom."" It must say, ""Mom, youare the best mother in the world."" It mustsay, ""I'm so happy that you are myMom."" Those are all the right things forthe card to say. But there was one morething the card must say. It must say,""Happy Birthday!"""
22,James took the milk out of therefrigerator. He put the carton of milk onthe counter. He took the cap off thecarton of milk. He opened the kitchencabinet. He took a glass out of thecabinet. He put the glass on the counternext to the milk. He poured some milkinto the glass. He put the cap back onthe carton of milk. He put the milk backinto the refrigerator. He took thechocolate syrup out of the refrigerator.He poured some chocolate syrup intothe glass of milk. He stirred the milk witha spoon. He licked the spoon.
23,"Maria is 18. She will go to college inSeptember. She will be a collegestudent in September. But right now it issummer time. It is June. Maria needs ajob. She needs money for college. Sheneeds money to buy books for college.She wants a job. Maria went to arestaurant. ""Can I have a job?"" sheasked. The restaurant manager said,""I'm sorry. I don't need anyone rightnow."" Maria went to a book store. ""Willyou give me a job?"" she asked. Thebook store manager said, ""I'm sorry. Idon't need new workers right now."""
24,Paul has a red bicycle. He loves his redbicycle. He got the red bicycle for hisninth birthday. His parents gave him hisbike when he was nine. He takes care ofhis bike. He puts air in both tires. Heputs air in the front tire. He puts air inthe rear tire. He puts oil on the bikechain. He wipes dirt off the bike with adamp rag. He puts water on the rag andwipes all the dirt away. He rides his bikeeverywhere. He rides it to school. Herides it to the library. He rides it to hisfriend's house. He really loves his bike.
25,"Jeff sat down. He was in class. He wasat school. He was in English class. Heliked his English class. He liked histeacher. His teacher was friendly. Histeacher helped all the students. Histeacher answered everyone's questions.Jeff asked a new question every day.Yesterday he asked his teacher aspelling question. He asked his teacherhow to spell ""myself."" His teacher toldhim how to spell it. Jeff thanked histeacher. His teacher said, ""You'rewelcome. Ask me anything anytime.That's what I'm here for, to help you."""
26,Don has cancer. He is 12 years old. Buthe is lucky. The doctor knows how to fixDon's cancer. The doctor told Don'smom to bring him to the hospital. Don'smom said no. She will let God fix Don'scancer. God will fix Don's cancer. Shedoes not trust the doctor. She doesn'ttrust the hospital. She only trusts God.The doctor said Don will die. He saidDon must come to the hospital. Don'smom ran away. She ran away with Don.The police are looking for Don and hismom. They want to save Don's life. Onlythe doctor can save Don's life.
27,Karen is on the swim team. She is onthe swim team at school. She is a goodswimmer. All the swimmers on the swimteam are good swimmers. She swimsevery day. She goes to the pool afterher last class. Her last class is herEnglish class. After English class shewalks over to the pool. She changes intoher swim suit. She dives into the water.She swims for two hours. Her coachwatches her swim. He gives her advice.He tells her how to swim better. Hercoach is her swim instructor. He is agood instructor. She will win a race oneday.
28,"Herman didn't like his first name. He hadnever liked it. He wanted to change it.He asked his mother. She said it wastoo late to change his name. She saidhe could use his middle name. Shewould call him by his middle name. Sheasked him if that was okay. Herman saidyes. ""From now on,"" he said, ""pleasecall me by my middle name. From nowon, please call me Adam."" His mothersaid that was no problem. ""Goodbye,Herman,"" she said, ""and hello, Adam.""When Adam's father came home fromwork, Adam's mom said, ""Guess what?We have a new son."""
29,William looked at his bowl of soup. Itwas chicken soup. There was white ricein the soup. William liked rice. Therewere pieces of chicken in the soup.William loved chicken. The pieces ofchicken were white. They were smalland square. They weren't big and round.There were pieces of orange carrots inthe soup. William didn't like carrots. Hepicked up a piece of carrot with hisfingers. He put it on the table next to hisbowl. He took all the pieces of carrotsout of the bowl. He put them all on thetable. Then he ate his soup.
30,"Peggy went to church every Sunday.She loved to go to church. At churchshe was with her family and friends. Atchurch she was with the saints. She waswith the angels. And most of all, Peggywas with God. She always talked to Godin church. She always asked God tostop war. She asked God to stop hate.She asked God to stop sickness. Butwar and hate and sickness did not stop.There were war and hate and sicknessevery day. ""Mommy, why doesn't Godstop war and hate and sickness?""Peggy asked. ""God will,"" her mom said,""when more people ask."""
31,"Brian sat down for dinner. He sat downin the chair. He sat down at the table.He looked at his white plate. He lookedat his silver fork. He looked at his silverspoon. His dad said, ""Pass me yourplate, Brian."" His dad put white rice onthe plate. His dad put yellow corn on theplate. His dad put green peas on theplate. He gave the plate back to Brian.""This looks delicious,"" Brian said. ""It isdelicious,"" his dad said. Brian wonderedwhy corn was yellow. He wondered whypeas were green. He wondered if therewere yellow peas and green corn."
32,"Patty got a doll for Christmas. It is herfavorite doll. It is a rag doll. It has ayellow dress. It has a blue blouse. Thename of the doll is Molly. Molly hasbright red hair. She has red lips. Shehas blue eyes. She has a pink ribbon inher hair. Molly is wearing red shoes.She's wearing white socks. Molly has apurse. Her purse is pink. The purse isempty. There is nothing in the purse.There was a little mirror in the purse.But Patty lost the mirror. When she lostthe mirror, she said, ""I'm sorry, Molly. Iwill get you another mirror."""
33,Anthony went to the book store. Hewanted to buy a book. He wanted to buya book about bugs. He liked bugs. Hepicked up bugs in his yard. He tookthem to school. He showed the bugs tohis teacher. His teacher told him thename of each bug. Then Anthony tookthe bugs home. He showed them to hisparents. His mom told him to take thebugs out of the house. His dad liked tosee the bugs. He said Anthony did agood job. He gave Anthony money tobuy a book. So Anthony took the moneyto the book store. He looked for a bookwith lots of pictures of bugs.
34,"Sharon was five years old. Her bestfriend was Pam. They played gamestogether. They played all kinds ofgames. They had fun together. But oneday Pam pushed Sharon. ""Why did youpush me?"" Sharon asked. ""Because,""Pam said. Sharon told Pam not to pushher again. So, Pam pushed Sharonagain. Sharon pushed Pam back. ThenPam pulled Sharon's hair. Then Sharonpulled Pam's hair. Both of them startedcrying. Sharon's mom came into theroom. She told Pam to go home. Pamran out of the house. ""Sharon, you can'tplay with Pam anymore,"" Sharon'smother said."
35,"The cat was not moving. It was lying inthe grass. The cat was black and white.It was a pretty black and white cat. Itwas cold outside. The cat was lying onits stomach. It was dark outside. Theporch light shined on the cat. The catlooked at Sissy. ""Mom, can I have thecat?"" she asked her mom. Her momcame outside on the porch. She lookedat the cat. ""That is a pretty cat,"" hermom said. ""Can I have it?"" Sissy asked.Her mom said no. Maybe the catbelonged to another family. Maybe thecat was wild. If it was wild, it might biteSissy."
36,"Tom was bored. He didn't have anythingto do. He wasn't interested in doinganything. He didn't want to watch TV.Tom didn't want to listen to the radio. Hedidn't want to play sports. He didn't wantto use the computer. He didn't want toread books. ""I'm bored,"" Tom said.""What can I do? I want to do somethinginteresting."" Tom's father had an idea. ""Ihave an idea,"" his father said. ""Whydon't you collect coins? Coins are fun tocollect. And coins are everywhere. Yousee coins every day. Some coins arevaluable. They will make you rich."""
37,"TeacherAndrew was in the third grade. He lovedhis teacher. His teacher was young. Shewas pretty. She was friendly. Shehelped Andrew add numbers. Shehelped Andrew draw dogs and cats. Shehelped Andrew learn to spell. Andrewgave his teacher an apple one day. Hegave her an orange another day. Hegave her a peach another day. Histeacher thanked him. ""Thank you for theapple,"" she said the first day. ""Thankyou for the orange,"" she said the secondday. ""Thank you for the peach,"" she saidthe third day. Each day Andrew said,""You're very welcome."""
38,"Billy always listens to his mother. Healways does what she says. If hismother says, ""Brush your teeth,"" Billybrushes his teeth. If his mother says,""Go to bed,"" Billy goes to bed. Billy is avery good boy. A good boy listens to hismother. His mother doesn't have to askhim again. She asks him to dosomething one time, and she doesn'task again. Billy is a good boy. He doeswhat his mother asks the first time. Shedoesn't have to ask again. She tellsBilly, ""You are my best child."" Of courseBilly is her best child. Billy is her onlychild."
39,"Joseph never opens the front door.When someone knocks on the frontdoor, Joseph says, ""Who is it?"" But hedoes not open the door. His parents toldhim to keep the door closed. His parentswant him to be safe. He will be safe if hedoesn't open the door. Yesterdaysomeone knocked on the front door.""Who is it?"" Joseph asked. ""It's themailman,"" the person said. ""I cannotopen the door,"" Joseph said. ""Okay, Iwill come back tomorrow,"" the mailmansaid. ""Goodbye,"" Joseph said. Joseph isa good boy. He listens to his parents.He doesn't open the door for anyperson."
40,"He looked at the rising moon. It wasrising above the houses. It was big andorange. It looked bigger than the risingsun. How could it be so big? How couldit be so orange? Several hours later, helooked at the moon again. Now it washigh in the sky. Now it was smaller. Itwasn't orange anymore. Now it waswhite. What happened? It changed size.It changed color. Before, it was big andorange. It was like a big pumpkin. Now,it was smaller and white. It was like alight bulb. But it was still pretty. It wasstill bright. It was the brightest light inthe sky."
41,"Kathy finished her sandwich. She had achicken sandwich for lunch. She got upfrom her chair. She took her plate to thekitchen sink. She put the plate in thesink. She turned on the cold waterfaucet. She rinsed the plate. She pickedup a paper towel. She wiped the platedry. She put the plate on the counter.Her mother walked into the room. ""Didyou wash that plate with soap?"" sheasked Kathy. Kathy said no. ""I couldn'tfind the soap,"" she said. Her mom said,""What's this right next to the cold waterfaucet?"" Kathy said, ""Soap."" Her momtold her to wash the plate again."
42,"Door?Dotty looked at the door. It was a closetdoor. The door had a silver handle. Thesilver handle was round. The round,silver handle was a doorknob. One dayshe tried to turn the doorknob. She triedto open the closet door. But thedoorknob didn't turn. She couldn't openthe closet door. The closet door wouldn'topen. The door was locked. ""Why is thedoor locked?"" Dotty asked her mom.Her mom said it was locked for hersafety. ""What's behind the door?"" sheasked her mom. Her mom said a riflewas behind the locked door. Daddy kepta rifle in the closet."
43,"Alice told her son Jesse to go to hisroom. He didn't want to go to his room.""Why do I have to go to my room?"" hesaid. ""You were a bad boy,"" she said.""You hit your sister."" He said, ""No, Ididn't. She hit me first."" Alice said, ""Butyou shouldn't hit your sister, even if shehits you first. She is younger than youare. And she's a little girl. Boys shouldnever hit little girls."" Jesse said, ""Okay, Iwon't ever hit little girls again. Now do Ihave to go to my room?"" Alice said yes,he still had to go to his room. ""Whenshe's a big girl, I'm going to hit heragain,"" he said."
44,"It was Jenny's fourth birthday. She wasfour years old. Her mom baked a cakefor her. Her mom baked a chocolatecake for her. The cake had two layers.Her mom put vanilla frosting on thebottom layer. Her mom put vanillafrosting on the top layer. Her mom putvanilla frosting all around the cake. Nowthe chocolate cake was completelywhite. Her mom put four pink candles ontop of the cake. Her dad lit the four pinkcandles. The four pink candles were lit.Jenny's mom and dad sat down next toJenny. They sang Happy Birthday toher. ""Happy birthday to you,"" they sang.Jenny sang with her mom and dad.""Happy birthday to me,"" she sang. Hermom said, ""Now make a wish and blowout the candles."" Jenny made a wish.Then she blew out all four pink candles."
45,"Dorothy will be ten years old nextmonth. She is excited. Ten years old isvery old. She will not be a little kidanymore. A nine-year-old kid is just alittle kid. A ten-year-old kid is almost anadult. Nine is only one number, but 10 istwo numbers. Nine is a little kid number,but 10 is an adult number. When she isten, she will be an adult almost. She willbe a young woman. She will wearlipstick. She will wear nail polish. Shewill have a boyfriend. He will behandsome and polite. He will opendoors for her. He will buy her birthdaypresents. Dorothy can't wait until nextmonth."
46,"David lost his yellow pencil. He couldnot find it. ""Where is my yellow pencil?""he asked his sister. His sister did notknow. ""I don't know where your pencilis,"" she said. David thought about it. Hethought and thought. He used his yellowpencil before lunch. He used it to write anote to his teacher. The note said, ""Dearteacher, Thank you for helping me.David."" He put the note in an envelope.Where was the envelope? He looked inthe kitchen. He looked on the kitchencounter. He found the envelope. It wasnext to the toaster. He found the pencil.It was under the toaster."
47,She liked to feed popcorn to thepigeons. The pigeons liked to eat herpopcorn. She put popcorn in her hand.A pigeon ate the popcorn in her hand.She put popcorn on her shoulder. Apigeon ate the popcorn on her shoulder.She put popcorn in her hair. A pigeonate the popcorn in her hair. She satdown on a bench. It was a woodenbench in the park. She put popcorn allover the bench. She put popcorn allover her clothes. She put popcorn onher head. She put popcorn on her lap.Many pigeons landed on the bench.Many pigeons landed on her. Nobodycould see her. Nobody could see thebench.
48,"A baby has arms and legs. It has amouth and eyes. It looks at everything. Iteats everything. It smiles a lot. It cries alot. It eats a lot. It drools a lot. It pees alot. It poops a lot. It sleeps a lot. It triesto talk. It makes funny sounds. It says""Googoo"" and ""Gaga."" It waves its armsand legs. It doesn't do much else. Itdoesn't sit up. It doesn't stand up. Itdoesn't talk. It lies on its back. It lies onits stomach. After a year, it will do manythings. It will crawl. It will stand up. It willwalk. It will talk. But in the beginning, itjust grows. It grows bigger and bigger."
49,He looked at the bird. It was a blackbird.It was walking on the grass. It waslooking for food. Birds have a funnywalk. Why do they walk so funny?Because they don't have arms. Armshelp people walk. People walk well.Birds don't have arms. They don't walkwell. They look funny when they walk.Birds have wings. Wings help birds fly.They use their wings to fly. They fly verywell. They are beautiful to watch whenthey fly. They belong in the sky. Theydon't belong on the ground. Theblackbird found something to eat. It flewup into a tree. It ate the food in the tree.Then it flew away.
50,"Lucy had a cat. His name was Pirate.Pirate was 14 years old. Fourteen is oldfor a cat. ""What can I do?"" Lucy askedher dad. ""Pirate is old. He will die soon. Iwill miss him so much."" Dad said, ""Whydon't you clone him? They will make abrand new Pirate for you. It will look likePirate. It will walk like Pirate. It willmeow like Pirate. It will love you likePirate. But it will be a kitten. It won't bean old cat. It will be a new kitten. Youcan have a new Pirate for 14 moreyears."" ""Dad,"" said Lucy, ""that's a greatidea. Then, when my new Pirate is 14, Ican get another new Pirate!"""
51,"She went to the circus with her parents.She was excited. She had never been toa circus. There were many clowns at thecircus. She liked the clowns. They hadfunny faces. They had big, red noses.They wore funny hats. They wore bigshoes. Their shoes were much biggerthan her dad's shoes. They were twiceas big as her dad's shoes. The clownshad loud horns. They honked their hornsat each other. They didn't talk. Theyused their horns to talk. Honk, honk!She laughed at the clowns. They wereso funny. They made her laugh. Shetold her dad, ""Daddy, guess what?When I grow up, I'm going to be aclown!"""
52,"Don had a pistol. It was a small pistol.He offered it to his brother Tony. Tonylooked at the pistol. It was a beautifulpistol. It was black. It had a silvertrigger. Tony put his finger on the silvertrigger. He put the pistol in his pocket.He took it out of his pocket. He walkedoutside. He saw a bird on a wire. Heaimed the pistol at the bird. He pulledthe trigger. He said, ""If the gun wasloaded, I would have killed the bird.""Don said, ""I'm glad it wasn't loaded. Youshouldn't kill birds."" Tony thanked Donfor the pistol. ""I like this pistol. Thankyou,"" Tony said. He took the pistol homewith him."
53,"The fox was brown. The fox was quick.The dog was brown. The dog was lazy.""You are a lazy dog,"" said the fox. ""Yes,I am a lazy dog,"" said the dog. ""Why areyou a lazy dog?"" asked the fox. ""Whynot?"" asked the dog. ""My owner feedsme. My owner takes me out for walks.My owner loves me. I eat. I go out forwalks. I sleep. I'm a lazy, happy dog.""""But don't you have any ambition?""asked the fox. ""Ambition? Ambition to dowhat? I'm just a dog,"" said the dog.""Lassie was a dog. She saved people'slives,"" said the fox. ""I'm too lazy to savepeople's lives,"" said the dog. ""Let Lassiesave people's lives."""
54,"He played the piano. He played it verywell. He started playing the piano whenhe was six years old. That was sevenyears ago. Now he was 13 years old. Hewas very good. He won one pianocontest after another. A famous pianoteacher heard him play the piano. Theteacher said, ""I want to bring you to NewYork. I will teach you how to be evenbetter. I will teach you how to be thebest piano player in the whole world.""He didn't like that idea. He wanted tostay at home. He wanted to stay with hisparents and his friends. His parentswanted him to go. They said they wouldvisit him in New York every weekend."
55,"MoonShe looked at the moon. It was big. Itwas round. It was white. It was big andround and white. It was much biggerthan all the stars. The stars were littlelights. The moon was a big, bright light.She looked around. She could see otherhouses. She could see the sidewalk.She could see the street. The moon wasbright. It was not as bright as the sun.But it was much brighter than the stars.She looked at the moon. Her dad saidthere is a man in the moon. She lookedfor the man in the moon. She looked forhis eyes. She looked for his nose. Shelooked for his mouth. She did not seethe man in the moon."
56,She was a babysitter in her home. Shetook care of 10 little children. They werenot her little children. They were thesons and daughters of other people.She did not have a son. She did nothave a daughter. She was not a mother.She was a babysitter. The children were1 to 4 years old. She babysat them all.She kept them in her house all day.They all stayed in her living room. Shegave them toys to play with. She gavethem books to look at. She gave thempillows and blankets. Some kids playedwith the toys. Some kids looked at thebooks. Some kids slept. She usuallydidn't watch the kids. She usuallywatched the TV.
57,"It was a new pet store. Brian walked intothe new pet store. He said hello to Paul,the owner. Paul said hello to Brian.Brian said, ""This is a clean pet store.This is a quiet pet store. This pet storedoesn't smell."" Brian looked around thestore. Brian walked around the store. Hedidn't see any pets. He didn't see onepet. ""Where are the pets?"" he asked.""The pets are right here,"" said Paul.Paul opened a catalog. The catalog wasfull of pictures. It was full of pictures ofpets. ""Just pick any pet you like,"" saidPaul. ""We will mail it to you."" ""What if Idon't like it?"" asked Brian. ""Just mail itback,"" said Paul."
58,"Betty was excited. It was December 1.Christmas Day was only 24 days away.She was looking at a magazine. It was amagazine for little girls. There weremany pictures in the magazine. Therewere many pictures of dolls. The dollswere from many countries. There weredolls from Mexico. There were dollsfrom China. There were dolls fromFrance. There were dolls fromeverywhere. There were so many dolls.She showed the pictures to her mom.""Mommy, will Santa bring me all thesedolls?"" she asked. ""No, honey,"" hermom said, ""Santa will bring you only onedoll. So pick the one you like best."" ""But,Mommy,"" she said, ""I like them ALL thebest."""
59,"His dad was reading one section of thenewspaper. His mom was readinganother section of the newspaper. Hisolder sister was reading another sectionof the newspaper. He had the comicssection of the newspaper. That was thebest part of the newspaper. He didn'tunderstand the words. He wasn't able toread. But he liked the comics. He likedthe drawings. They were all different. Allthe animals were different. All thepeople were different. All the drawingswere black and white. He colored thedrawings with his crayons. He showedthe colored drawings to his mom. Sheliked them. ""Those are beautiful colors,""his mom said. ""Someday you will be afamous painter."""
60,Dad took his son Chris to the baseballgame. The Los Angeles Dodgers wereplaying the San Francisco Giants. TheDodgers were the home team. TheGiants were the visiting team. Dad andChris walked into Dodger Stadium.Many people were there. Most of themwanted to see the Dodgers win. Theywanted to see the Giants lose. Dad andChris found their seats. They sat down.The game had already started. Christold his dad he was hungry. His dadbought two bags of peanuts for Chris.He bought two hot dogs for Chris. Hebought a big soda for Chris. A foul ballcame their way. People dived for thefoul ball. They knocked Chris's sodaover. His dad bought him another soda.
